timestamps,TP9,AF7,AF8,TP10,Right AUX,label
1533058382.252,27.344,36.621,34.668,14.648,107.910,1
1533058382.256,20.508,36.133,33.203,15.625,93.750,1
1533058382.260,19.043,41.992,22.461,12.207,22.461,1
1533058382.263,14.648,44.434,20.508,12.695,2.930,1
1533058382.267,25.391,37.598,25.879,15.137,-5.371,1
1533058382.271,43.945,36.133,35.156,22.949,16.113,1
1533058382.275,37.598,35.156,44.434,25.879,52.734,1
1533058382.279,30.762,30.273,48.828,22.949,20.508,1
1533058382.283,21.484,25.879,48.340,17.090,32.227,1
1533058382.287,20.508,23.926,42.480,11.719,19.043,1
1533058382.291,37.109,23.926,42.969,16.602,22.461,1
1533058382.295,30.762,22.949,42.969,21.973,21.484,1
1533058382.299,17.090,21.973,36.133,14.648,-27.832,1
1533058382.303,12.695,25.391,35.645,6.348,44.434,1
1533058382.306,21.484,28.320,41.016,11.230,71.289,1
1533058382.310,39.062,27.832,43.457,14.648,-26.855,1
1533058382.314,33.691,29.785,52.734,14.160,-25.391,1
1533058382.318,22.461,29.785,46.387,14.648,7.812,1
1533058382.322,29.785,27.832,33.691,9.277,0.488,1
1533058382.326,31.250,28.320,39.551,3.418,20.020,1
1533058382.330,30.762,28.320,42.969,-0.488,-26.855,1
1533058382.334,29.785,25.391,45.410,4.883,-12.695,1
1533058382.338,18.066,27.832,32.715,6.836,-3.418,1
1533058382.342,9.766,26.367,20.020,-4.883,-70.801,1
1533058382.346,9.766,24.902,30.273,-2.930,5.371,1
1533058382.349,27.344,29.785,31.738,4.883,35.645,1
1533058382.353,38.574,29.785,27.832,0.488,-4.395,1
1533058382.357,24.414,26.367,20.996,4.883,34.180,1
1533058382.361,15.625,25.879,12.695,12.207,63.477,1
1533058382.365,26.855,30.762,10.742,20.020,36.133,1
1533058382.369,46.875,30.273,10.742,22.461,17.090,1
1533058382.373,41.992,30.762,7.812,24.902,23.926,1
1533058382.377,32.227,34.668,0.000,21.973,24.902,1
1533058382.381,28.320,33.203,-3.906,8.301,48.828,1
1533058382.385,28.809,33.203,-0.488,13.184,34.180,1
1533058382.388,42.480,30.762,-5.371,11.719,-8.301,1
1533058382.392,45.410,26.855,-14.648,8.301,-27.344,1
1533058382.396,32.715,26.367,-10.254,23.926,-8.301,1
1533058382.400,18.555,25.391,-1.953,24.902,-1.465,1
1533058382.404,19.531,26.367,-4.395,11.230,10.254,1
1533058382.408,31.250,27.832,2.441,21.484,26.855,1
1533058382.412,37.109,29.785,8.301,30.273,-17.090,1
1533058382.416,35.156,32.227,8.789,24.902,0.000,1
1533058382.420,28.809,31.738,9.766,30.273,66.895,1
1533058382.424,12.207,33.203,12.207,27.832,51.758,1
1533058382.428,17.578,35.156,27.344,11.230,84.473,1
1533058382.431,36.133,33.691,39.062,14.648,132.812,1
1533058382.435,26.367,33.691,34.180,18.555,86.914,1
1533058382.439,17.090,35.156,20.020,12.207,44.434,1
1533058382.443,15.137,32.227,17.578,6.836,40.527,1
1533058382.447,23.926,27.344,24.414,3.418,-26.855,1
1533058382.451,38.574,26.367,31.250,4.395,-9.277,1
1533058382.455,30.273,29.785,22.949,10.742,-6.348,1
1533058382.459,14.648,24.902,9.277,17.578,-30.762,1
1533058382.463,16.602,22.949,-2.930,14.648,-45.898,1
1533058382.467,24.414,28.320,-6.836,16.113,-30.762,1
1533058382.471,36.621,30.762,4.395,27.344,29.785,1
1533058382.474,32.715,28.320,7.812,27.344,45.410,1
1533058382.478,15.137,29.785,5.859,28.320,20.508,1
1533058382.482,14.648,33.203,4.395,24.414,-51.758,1
1533058382.486,20.508,31.250,7.324,16.602,-1.465,1
1533058382.490,32.715,30.762,8.789,24.902,86.914,1
1533058382.494,37.598,29.785,10.254,35.156,64.453,1
1533058382.498,25.391,26.367,13.672,27.832,52.246,1
1533058382.502,18.066,28.809,25.879,15.137,74.707,1
1533058382.506,21.484,29.785,42.480,18.555,12.695,1
1533058382.510,33.691,29.785,52.246,23.438,-9.766,1
1533058382.513,36.133,32.715,53.711,23.926,12.207,1
1533058382.517,33.203,36.133,53.223,23.926,-20.020,1
1533058382.521,19.531,32.715,62.500,33.203,49.805,1
1533058382.525,5.371,29.785,66.895,21.484,48.340,1
1533058382.529,26.367,35.156,77.637,17.578,10.254,1
1533058382.533,34.668,34.180,86.426,27.832,19.043,1
1533058382.537,28.320,32.227,76.172,18.066,15.625,1
1533058382.541,17.090,29.785,74.219,12.207,-29.297,1
1533058382.545,11.230,30.273,76.172,7.324,-17.578,1
1533058382.549,28.809,31.738,69.336,11.230,3.418,1
1533058382.553,40.527,29.785,67.383,23.926,14.648,1
1533058382.556,41.992,25.391,59.570,32.227,5.859,1
1533058382.560,29.785,27.344,54.688,27.832,-10.742,1
1533058382.564,13.672,29.297,57.129,9.277,60.547,1
1533058382.568,29.785,28.809,55.176,7.812,104.980,1
1533058382.572,53.223,30.762,56.152,17.090,52.246,1
1533058382.576,46.387,27.832,61.523,19.531,62.988,1
1533058382.580,33.203,25.391,67.383,19.531,80.566,1
1533058382.584,21.484,25.879,73.242,24.414,54.199,1
1533058382.588,27.344,30.273,68.359,16.602,66.895,1
1533058382.592,35.645,30.273,66.895,10.254,28.320,1
1533058382.596,19.531,27.832,65.918,20.020,28.809,1
1533058382.599,13.184,27.344,53.223,20.020,46.387,1
1533058382.603,13.672,24.902,50.293,20.996,64.941,1
1533058382.607,27.344,18.555,56.641,35.156,108.887,1
1533058382.611,49.805,19.043,53.223,25.391,59.082,1
1533058382.615,29.297,24.414,39.062,10.742,27.344,1
1533058382.619,8.301,22.949,23.438,8.789,56.152,1
1533058382.623,7.324,24.902,18.066,4.395,66.895,1
1533058382.627,10.254,27.832,15.137,7.812,31.738,1
1533058382.631,37.109,32.715,8.301,27.832,53.711,1
1533058382.635,42.480,34.668,1.953,25.879,58.105,1
1533058382.638,21.484,34.180,-12.207,5.371,7.812,1
1533058382.642,18.555,37.598,-19.531,2.441,-18.066,1
1533058382.646,21.973,35.645,-18.066,2.930,-12.207,1
1533058382.650,23.926,29.785,-12.695,0.000,24.414,1
1533058382.654,22.949,26.367,-12.695,4.395,26.855,1
1533058382.658,22.461,22.461,-24.414,9.277,6.836,1
1533058382.662,13.184,26.855,-29.785,4.883,-5.859,1
1533058382.666,15.137,32.715,-27.832,5.859,-19.531,1
1533058382.670,34.668,28.809,-25.879,6.348,33.691,1
1533058382.674,25.391,28.809,-23.926,14.160,34.668,1
1533058382.678,14.648,31.738,-28.809,10.742,-21.484,1
1533058382.681,10.742,33.203,-33.203,0.488,-17.578,1
1533058382.685,0.488,32.715,-23.926,9.766,21.973,1
1533058382.689,17.578,29.785,-9.766,14.160,14.160,1
1533058382.693,26.367,26.855,0.000,6.836,-14.160,1
1533058382.697,7.324,26.367,0.488,0.977,20.996,1
1533058382.701,-2.441,24.414,-1.953,1.465,64.941,1
1533058382.705,-7.812,21.973,-11.230,-1.953,-26.855,1
1533058382.709,6.348,28.320,-12.695,0.000,-25.879,1
1533058382.713,19.531,33.203,-2.441,7.324,62.500,1
1533058382.717,12.207,27.832,-11.230,6.836,12.207,1
1533058382.720,-3.418,23.438,-16.602,14.648,6.836,1
1533058382.724,4.395,24.902,-10.254,25.879,48.828,1
1533058382.728,26.367,23.438,-8.789,21.484,33.691,1
1533058382.732,27.832,21.973,-6.348,20.508,41.504,1
1533058382.736,30.273,23.438,-7.324,19.531,40.039,1
1533058382.740,23.438,22.461,-8.789,17.090,-15.137,1
1533058382.744,8.789,18.555,-4.395,17.578,-2.441,1
1533058382.748,15.137,17.090,-1.465,23.926,31.738,1
1533058382.752,27.832,17.578,0.977,30.762,1.465,1
1533058382.756,26.855,17.578,0.977,19.531,55.664,1
1533058382.760,20.020,20.508,0.000,13.672,52.734,1
1533058382.763,19.531,21.484,8.789,20.508,35.645,1
1533058382.767,40.039,22.949,12.695,17.090,127.930,1
1533058382.771,51.270,26.855,10.254,21.484,108.887,1
1533058382.775,32.715,22.461,15.137,31.738,38.574,1
1533058382.779,22.949,15.137,18.066,24.414,44.434,1
1533058382.783,9.277,19.531,20.996,13.184,61.035,1
1533058382.787,12.695,28.809,20.508,9.766,36.133,1
1533058382.791,33.691,26.855,15.137,13.672,2.930,1
1533058382.795,35.645,21.973,17.578,15.625,-8.789,1
1533058382.799,28.320,26.367,18.066,16.602,40.039,1
1533058382.803,22.461,30.273,13.672,9.277,32.715,1
1533058382.806,20.996,30.273,17.578,6.348,-30.273,1
1533058382.810,37.109,32.227,24.414,16.602,-11.230,1
1533058382.814,47.363,32.227,25.879,26.367,46.387,1
1533058382.818,27.832,28.320,19.531,23.438,63.965,1
1533058382.822,8.789,28.320,20.508,10.742,102.539,1
1533058382.826,17.090,29.785,24.902,2.930,69.336,1
1533058382.830,39.551,30.273,24.414,12.207,3.418,1
1533058382.834,36.133,29.785,36.621,30.762,36.133,1
1533058382.838,18.066,28.809,42.480,29.785,43.457,1
1533058382.842,17.578,29.785,38.086,23.438,27.344,1
1533058382.845,19.531,30.273,33.691,13.184,34.668,1
1533058382.849,31.738,31.250,31.738,14.160,40.039,1
1533058382.853,34.180,29.785,39.551,26.367,33.691,1
1533058382.857,26.855,28.320,33.691,22.461,-26.855,1
1533058382.861,27.832,26.855,26.367,20.996,-69.336,1
1533058382.865,29.785,28.809,30.762,20.020,-29.785,1
1533058382.869,36.621,26.367,35.645,23.926,0.977,1
1533058382.873,35.156,20.020,41.016,26.855,3.906,1
1533058382.877,28.320,19.531,36.133,25.391,10.254,1
1533058382.881,19.531,22.949,25.879,23.438,-30.273,1
1533058382.885,9.766,27.344,29.297,19.043,0.000,1
1533058382.888,26.367,26.367,34.180,20.996,55.176,1
1533058382.892,46.387,26.367,39.551,29.297,3.906,1
1533058382.896,40.039,27.344,44.922,29.785,11.719,1
1533058382.900,23.926,25.879,36.133,20.996,5.371,1
1533058382.904,7.324,28.320,29.297,12.207,43.945,1
1533058382.908,13.184,27.832,29.785,9.277,32.715,1
1533058382.912,40.039,28.320,33.203,17.090,36.133,1
1533058382.916,40.527,30.273,31.738,25.391,41.504,1
1533058382.920,20.996,26.367,23.926,21.973,9.277,1
1533058382.924,17.578,24.902,26.367,14.160,50.293,1
1533058382.928,15.137,24.902,28.809,9.277,42.969,1
1533058382.931,16.113,27.344,33.691,9.277,11.719,1
1533058382.935,19.531,30.273,36.621,4.883,19.043,1
1533058382.939,13.184,27.344,29.785,4.395,-2.441,1
1533058382.943,13.672,24.414,31.738,7.324,15.137,1
1533058382.947,20.996,23.926,40.039,4.883,62.988,1
1533058382.951,15.625,23.926,44.922,7.324,48.828,1
1533058382.955,14.648,25.879,40.039,3.906,31.250,1
1533058382.959,7.812,25.879,28.320,-6.348,-3.906,1
1533058382.963,-3.906,27.344,35.156,0.000,7.812,1
1533058382.967,13.672,29.297,38.086,11.230,17.090,1
1533058382.970,32.227,25.879,29.785,5.859,17.578,1
1533058382.974,20.020,26.367,28.809,-0.977,43.945,1
1533058382.978,2.441,29.785,19.531,10.254,25.879,1
1533058382.982,-2.930,30.762,11.719,11.719,-37.598,1
1533058382.986,8.301,28.320,11.719,-7.324,-14.648,1
1533058382.990,24.902,30.762,28.320,-7.812,70.801,1
1533058382.994,28.320,33.691,33.203,-0.488,94.727,1
1533058382.998,24.902,30.762,25.391,2.441,49.805,1
1533058383.002,15.625,25.391,25.879,5.371,21.973,1
1533058383.006,20.996,21.973,22.949,4.395,41.016,1
1533058383.010,39.551,25.391,21.973,9.277,-10.254,1
1533058383.013,40.039,28.809,24.902,19.043,-16.602,1
1533058383.017,20.996,27.832,23.438,19.531,-5.859,1
1533058383.021,5.859,20.508,28.809,13.184,-42.480,1
1533058383.025,8.789,19.043,38.574,18.555,-6.348,1
1533058383.029,16.113,24.902,34.180,20.020,15.625,1
1533058383.033,22.949,28.809,24.414,6.348,18.066,1
1533058383.037,28.809,30.762,23.926,10.254,36.621,1
1533058383.041,22.461,31.738,27.344,7.812,17.578,1
1533058383.045,10.254,29.785,28.320,8.301,55.176,1
1533058383.049,29.785,28.809,33.691,18.066,55.176,1
1533058383.053,45.898,31.738,39.062,25.391,46.387,1
1533058383.056,30.762,35.645,31.250,31.250,62.500,1
1533058383.060,20.508,36.621,31.738,20.996,2.930,1
1533058383.064,15.137,36.133,38.574,14.160,27.832,1
1533058383.068,25.879,36.621,29.785,19.043,65.918,1
1533058383.072,38.574,32.715,20.996,22.461,13.672,1
1533058383.076,25.391,26.367,27.832,17.090,41.016,1
1533058383.080,18.555,24.902,30.762,22.949,77.148,1
1533058383.084,15.625,27.832,29.785,25.879,22.949,1
1533058383.088,21.484,33.691,34.180,23.438,35.156,1
1533058383.092,45.898,38.086,39.551,18.066,33.203,1
1533058383.095,38.574,39.062,32.227,24.414,94.238,1
1533058383.099,19.043,36.621,18.066,26.367,76.660,1
1533058383.103,15.625,38.574,23.926,14.160,42.969,1
1533058383.107,21.973,41.992,22.461,8.301,84.961,1
1533058383.111,44.922,43.945,22.461,16.602,44.434,1
1533058383.115,52.734,45.410,29.297,23.438,26.855,1
1533058383.119,40.039,40.039,27.344,24.902,23.926,1
1533058383.123,39.062,35.156,22.461,27.344,31.250,1
1533058383.127,31.250,37.598,16.602,11.719,24.902,1
1533058383.131,31.738,37.598,21.973,13.672,0.000,1
1533058383.135,44.434,35.156,31.250,21.973,14.648,1
1533058383.138,29.297,34.668,34.180,16.602,59.082,1
1533058383.142,20.996,34.180,31.250,17.578,58.594,1
1533058383.146,26.367,31.738,27.344,18.555,-8.789,1
1533058383.150,38.086,29.785,19.531,20.508,-16.602,1
1533058383.154,41.992,30.273,20.020,26.367,19.043,1
1533058383.158,37.598,31.250,23.926,26.855,47.852,1
1533058383.162,27.832,36.133,23.438,20.020,47.363,1
1533058383.166,15.625,33.203,28.320,20.508,24.902,1
1533058383.170,32.227,30.762,38.086,21.484,79.102,1
1533058383.174,46.387,37.109,43.945,21.484,23.438,1
1533058383.177,30.762,39.062,42.969,21.484,-44.922,1
1533058383.181,25.391,41.504,37.109,13.184,4.883,1
1533058383.185,33.203,40.527,32.227,14.648,18.555,1
1533058383.189,47.852,39.551,35.156,17.578,22.949,1
1533058383.193,57.129,40.527,31.250,21.484,66.406,1
1533058383.197,51.270,40.039,21.484,24.414,37.598,1
1533058383.201,41.504,38.574,18.066,18.555,-35.645,1
1533058383.205,35.645,37.109,21.484,18.066,-29.297,1
1533058383.209,45.898,39.551,25.879,20.020,57.129,1
1533058383.213,47.363,41.992,26.367,18.555,65.430,1
1533058383.217,28.320,37.109,18.555,21.973,27.832,1
1533058383.220,19.043,33.691,14.160,21.484,37.109,1
1533058383.224,12.695,34.180,15.137,11.719,30.273,1
1533058383.228,19.043,34.180,10.742,6.348,11.719,1
1533058383.232,38.086,33.203,10.742,14.160,-1.953,1
1533058383.236,37.598,32.715,12.207,26.367,23.926,1
1533058383.240,29.785,33.203,17.090,31.250,32.715,1
1533058383.244,18.066,34.180,30.762,15.137,14.160,1
1533058383.248,7.812,28.809,33.203,1.465,60.547,1
1533058383.252,20.996,26.855,26.855,8.789,66.406,1
1533058383.256,22.461,32.715,24.902,13.184,74.219,1
1533058383.260,10.742,32.715,11.230,5.859,57.617,1
1533058383.263,6.348,33.203,6.836,4.395,28.320,1
1533058383.267,16.113,32.227,11.719,9.766,49.316,1
1533058383.271,34.668,29.297,17.578,16.113,43.945,1
1533058383.275,33.203,26.367,19.043,23.438,87.891,1
1533058383.279,17.578,27.832,6.836,19.531,83.984,1
1533058383.283,10.254,29.297,11.719,14.648,53.711,1
1533058383.287,16.113,26.855,22.461,15.137,32.227,1
1533058383.291,30.273,28.809,26.367,17.578,3.418,1
1533058383.295,32.227,32.715,30.273,23.438,21.484,1
1533058383.299,25.879,35.156,31.738,23.438,26.855,1
1533058383.302,19.043,28.809,28.809,17.578,8.789,1
1533058383.306,13.184,22.949,23.926,12.207,-42.969,1
1533058383.310,22.461,27.832,24.902,10.742,-60.547,1
1533058383.314,23.438,28.809,27.344,17.090,-13.184,1
1533058383.318,14.648,29.785,21.973,17.578,-49.805,1
1533058383.322,9.277,33.203,28.320,6.836,-8.301,1
1533058383.326,6.348,32.715,42.480,0.000,12.695,1
1533058383.330,15.625,32.227,44.434,6.348,-61.523,1
1533058383.334,27.344,30.762,48.828,17.578,-29.785,1
1533058383.338,22.461,31.738,41.504,16.602,19.043,1
1533058383.342,14.648,35.645,39.062,18.555,17.578,1
1533058383.345,9.277,32.715,47.852,15.137,72.754,1
1533058383.349,20.996,30.273,50.781,11.719,77.637,1
1533058383.353,30.762,31.250,43.457,17.578,23.438,1
1533058383.357,22.461,33.691,34.668,15.137,9.766,1
1533058383.361,17.090,38.086,30.273,10.254,-12.207,1
1533058383.365,12.207,39.062,38.086,5.859,13.672,1
1533058383.369,21.484,39.062,63.965,11.230,65.918,1
1533058383.373,33.203,42.480,81.055,20.020,24.902,1
1533058383.377,26.367,40.527,77.148,20.996,12.207,1
1533058383.381,20.020,38.086,76.660,14.648,48.340,1
1533058383.385,13.672,37.109,81.543,11.230,19.043,1
1533058383.388,15.137,28.320,83.496,11.719,22.461,1
1533058383.392,32.227,28.809,81.543,10.742,28.320,1
1533058383.396,32.715,30.762,76.660,22.949,17.090,1
1533058383.400,25.879,28.320,84.961,25.391,64.453,1
1533058383.404,21.973,27.832,101.074,12.207,41.992,1
1533058383.408,26.367,26.367,109.375,13.672,35.156,1
1533058383.412,41.992,26.855,116.699,30.273,1.953,1
1533058383.416,39.062,26.855,127.930,35.645,50.781,1
1533058383.420,19.531,23.926,119.141,21.973,73.730,1
1533058383.424,5.859,25.391,119.141,17.090,13.184,1
1533058383.427,13.672,29.785,119.629,25.391,35.645,1
1533058383.431,37.598,29.297,112.793,30.762,61.523,1
1533058383.435,37.109,25.391,110.840,31.250,74.707,1
1533058383.439,19.043,22.949,101.562,26.367,14.648,1
1533058383.443,19.531,27.832,87.402,24.902,0.488,1
1533058383.447,20.020,31.250,73.242,25.879,30.273,1
1533058383.451,31.250,27.344,65.430,24.414,66.895,1
1533058383.455,36.621,26.855,61.035,26.855,64.453,1
1533058383.459,26.367,30.762,68.359,32.227,-5.371,1
1533058383.463,21.973,31.738,76.660,30.762,18.555,1
1533058383.467,26.367,33.203,67.383,26.367,44.922,1
1533058383.470,38.574,28.809,53.711,29.785,37.598,1
1533058383.474,36.621,24.902,60.059,35.645,39.062,1
1533058383.478,24.414,31.738,58.105,35.156,18.555,1
1533058383.482,19.043,36.621,57.129,33.203,-16.602,1
1533058383.486,16.602,39.062,51.758,28.809,-22.949,1
1533058383.490,28.320,43.457,40.527,30.762,27.832,1
1533058383.494,39.551,44.434,41.992,38.574,67.383,1
1533058383.498,31.738,46.387,34.180,36.133,52.246,1
1533058383.502,23.438,48.340,32.715,32.227,17.090,1
1533058383.506,22.461,46.387,40.039,26.855,25.391,1
1533058383.509,30.762,43.945,45.410,27.344,2.930,1
1533058383.513,44.434,41.992,48.828,33.691,-28.320,1
1533058383.517,44.434,42.480,39.551,33.203,31.738,1
1533058383.521,30.762,45.898,36.133,25.879,63.965,1
1533058383.525,17.090,42.480,43.945,20.508,2.441,1
1533058383.529,25.391,35.156,41.504,23.926,-1.465,1
1533058383.533,38.574,34.180,41.016,26.367,45.410,1
1533058383.537,27.832,35.645,39.551,24.414,34.180,1
1533058383.541,17.578,36.621,31.250,21.973,44.922,1
1533058383.545,8.301,35.156,22.461,15.137,38.086,1
1533058383.549,16.602,28.320,11.719,17.578,35.156,1
1533058383.552,33.691,29.297,16.113,26.855,23.926,1
1533058383.556,28.809,29.297,17.578,33.203,-30.762,1
1533058383.560,20.996,29.297,15.137,24.902,25.879,1
1533058383.564,15.137,34.668,11.230,18.066,85.938,1
1533058383.568,15.625,30.762,-2.930,19.531,71.289,1
1533058383.572,31.250,29.297,-2.930,20.996,63.477,1
1533058383.576,33.691,33.691,-3.906,25.879,37.598,1
1533058383.580,22.949,30.762,-9.277,28.320,0.488,1
1533058383.584,14.160,28.809,-14.648,26.367,-33.691,1
1533058383.588,20.996,28.809,-17.578,23.926,-42.969,1
1533058383.592,39.551,28.320,0.000,26.367,4.395,1
1533058383.595,40.527,28.320,13.184,31.738,21.973,1
1533058383.599,29.297,31.250,9.766,30.762,43.945,1
1533058383.603,23.438,34.180,2.441,25.879,84.473,1
1533058383.607,22.461,29.297,-0.488,23.438,99.121,1
1533058383.611,37.109,28.320,-4.395,23.926,57.129,1
1533058383.615,44.434,32.715,-1.953,29.297,7.812,1
1533058383.619,30.762,32.715,0.000,25.879,18.066,1
1533058383.623,20.996,33.203,-4.395,19.043,12.695,1
1533058383.627,19.043,33.203,-5.371,16.113,37.109,1
1533058383.631,30.273,32.715,-2.930,20.996,15.625,1
1533058383.634,41.016,28.809,2.441,25.391,2.930,1
1533058383.638,34.180,30.762,5.371,23.438,29.785,1
1533058383.642,21.973,35.645,6.348,22.949,13.184,1
1533058383.646,15.625,35.645,7.324,18.555,-56.641,1
1533058383.650,27.832,34.180,7.812,16.602,-41.992,1
1533058383.654,35.156,29.297,4.883,18.555,21.484,1
1533058383.658,21.484,24.414,1.953,21.973,33.691,1
1533058383.662,15.137,22.949,12.207,18.066,24.902,1
1533058383.666,13.672,24.902,23.926,9.766,-40.039,1
1533058383.670,29.785,30.762,28.809,11.719,-39.551,1
1533058383.674,40.039,36.133,31.738,19.531,-14.160,1
1533058383.677,28.809,37.109,27.832,24.414,-7.812,1
1533058383.681,24.414,37.109,30.762,23.438,56.152,1
1533058383.685,14.648,35.645,38.086,13.672,87.402,1
1533058383.689,13.672,35.156,45.898,11.719,45.410,1
1533058383.693,27.832,35.645,55.176,16.602,49.805,1
1533058383.697,25.391,32.227,56.641,15.625,67.871,1
1533058383.701,19.531,30.273,54.688,10.742,38.574,1
1533058383.705,16.602,35.156,52.246,8.789,44.922,1
1533058383.709,20.020,36.133,48.340,10.254,80.078,1
1533058383.713,35.156,35.645,51.758,11.719,74.219,1
1533058383.717,30.762,37.109,45.410,17.090,77.637,1
1533058383.720,21.484,34.668,36.133,16.113,67.383,1
1533058383.724,20.508,30.273,36.133,12.695,34.668,1
